id,actorid_id,movieid_id
13592,nm0487884,tt1979320
13593,nm0269419,tt1979320
13594,nm0372366,tt0175880
13595,nm0283568,tt0175880
13596,nm0000246,tt1385867
13597,nm0605079,tt1385867
13598,nm0380022,tt1385867
13599,nm2474064,tt1385867
13600,nm0424848,tt1292566
13601,nm2313103,tt1292566
13602,nm0005182,tt1292566
13603,nm0915458,tt1292566
13604,nm2981082,tt1292566
13605,nm0001065,tt1564349
13606,nm0000171,tt1564349
13607,nm1997480,tt1564349
13608,nm0001434,tt1564349
13609,nm4077908,tt1564349
13610,nm0829576,tt1099212
13611,nm1020124,tt1099212
13612,nm1140952,tt1099212
13613,nm0121605,tt1099212
13614,nm0083655,tt1099212
13615,nm0000243,tt0251160
13616,nm0253708,tt0251160
13617,nm0807826,tt0251160
13618,nm0001454,tt0181316
13619,nm0005561,tt0181316
13620,nm0338886,tt0181316
13621,nm0152638,tt0181316
13622,nm0662519,tt0181316
13623,nm0000098,tt1723121
13624,nm0837177,tt1723121
13625,nm0731075,tt1723121
13626,nm2401020,tt1723121
13627,nm1159180,tt1723121
13628,nm0000621,tt0118771
13629,nm0000687,tt0118771
13630,nm0000599,tt0118771
13631,nm0301370,tt0118771
13632,nm0005276,tt0118771
13633,nm0000125,tt0086006
13634,nm0001970,tt0086006
13635,nm0001884,tt0086006
13636,nm0000324,tt0086006
13637,nm0000107,tt0086006
13638,nm0000131,tt1231587
13639,nm0241173,tt1231587
13640,nm0732497,tt1231587
13641,nm1117791,tt1231587
13642,nm1659221,tt1231587
13643,nm0000151,tt2978462
13644,nm0000171,tt2978462
13645,nm3952890,tt2978462
13646,nm0001065,tt2978462
13647,nm0001434,tt2978462
13648,nm0004874,tt0266465
13649,nm0005478,tt0266465
13650,nm0648249,tt0266465
13651,nm0005283,tt0266465
13652,nm0177896,tt1243974
13653,nm1297015,tt1243974
13654,nm1046097,tt1243974
13655,nm0000195,tt1243974
13656,nm1024677,tt1243974
13657,nm0000285,tt0116410
13658,nm0000249,tt0116410
13659,nm0000515,tt0116410
13660,nm0000155,tt0116410
13661,nm0860749,tt0116410
13662,nm0000160,tt0120834
13663,nm0473802,tt0120834
13664,nm0138840,tt0120834
13665,nm0840551,tt0120834
13666,nm0950935,tt0120834
13667,nm0000164,tt1161864
13668,nm1524440,tt1161864
13669,nm0103797,tt1161864
13670,nm0001354,tt1161864
13671,nm0429363,tt1161864
13672,nm0000160,tt0119177
13673,nm0000235,tt0119177
13674,nm0000683,tt0119177
13675,nm0075359,tt0119177
13676,nm0111632,tt0119177
13677,nm1676221,tt0482603
13678,nm0385644,tt0482603
13679,nm0001099,tt0482603
13680,nm0911320,tt0482603
13681,nm0155693,tt0482603
13682,nm0001674,tt0325537
13683,nm0005170,tt0325537
13684,nm0048414,tt0325537
13685,nm0780678,tt0325537
13686,nm0005551,tt0325537
13687,nm0177896,tt1119646
13688,nm1159180,tt1119646
13689,nm0302108,tt1119646
13690,nm0058581,tt1119646
13691,nm0001287,tt1119646
13692,nm0947447,tt2888046
13693,nm3237713,tt2888046
13694,nm1179707,tt2888046
13695,nm0005512,tt2888046
13696,nm0000196,tt0145660
13697,nm0001287,tt0145660
13698,nm0001868,tt0145660
13699,nm0001822,tt0145660
13700,nm0000507,tt0145660
13701,nm0000474,tt0096895
13702,nm0000197,tt0096895
13703,nm0000107,tt0096895
13704,nm0943237,tt0096895
13705,nm0385757,tt0096895
13706,nm1214435,tt1316616
13707,nm0004747,tt1316616
13708,nm0779084,tt1316616
13709,nm0763928,tt1316616
13710,nm0003244,tt1316616
13711,nm0000154,tt0104714
13712,nm0000418,tt0104714
13713,nm0000582,tt0104714
13714,nm0000623,tt0104714
13715,nm0934179,tt0104714
13716,nm0000113,tt0878804
13717,nm0005210,tt0878804
13718,nm2466842,tt0878804
13719,nm2052567,tt0878804
13720,nm2934314,tt0878804
13721,nm0000104,tt0227538
13722,nm0001303,tt0227538
13723,nm0891786,tt0227538
13724,nm0754512,tt0227538
13725,nm0000159,tt0227538
13726,nm0000867,tt1499658
13727,nm2528248,tt1499658
13728,nm0000228,tt1499658
13729,nm0206359,tt1499658
13730,nm0005441,tt1499658
13731,nm0000313,tt1403865
13732,nm2794962,tt1403865
13733,nm0000354,tt1403865
13734,nm0000982,tt1403865
13735,nm0001608,tt1403865
13736,nm0000658,tt0458352
13737,nm0004266,tt0458352
13738,nm1289434,tt0458352
13739,nm0001804,tt0458352
13740,nm0048932,tt0458352
13741,nm0000638,tt0079945
13742,nm0000559,tt0079945
13743,nm0001420,tt0079945
13744,nm0001150,tt0079945
13745,nm0001786,tt0079945
13746,nm0000867,tt2024432
13747,nm0565250,tt2024432
13748,nm0269463,tt2024432
13749,nm0001605,tt2024432
13750,nm1939267,tt2024432
13751,nm0000134,tt0101540
13752,nm0000560,tt0101540
13753,nm0001448,tt0101540
13754,nm0000496,tt0101540
13755,nm0000833,tt0101540
13756,nm0836343,tt0478087
13757,nm0000228,tt0478087
13758,nm0098378,tt0478087
13759,nm1683094,tt0478087
13760,nm0487594,tt0478087
13761,nm0703800,tt3152624
13762,nm6477291,tt3152624
13763,nm7106491,tt3152624
13764,nm2154960,tt3152624
13765,nm2019219,tt3152624
13766,nm0005170,tt0372237
13767,nm0005110,tt0372237
13768,nm0757855,tt0372237
13769,nm0779399,tt0372237
13770,nm0930724,tt0372237
13771,nm0000146,tt0116209
13772,nm0000300,tt0116209
13773,nm0000353,tt0116209
13774,nm0000218,tt0116209
13775,nm0004710,tt0116209
13776,nm0000228,tt0119488
13777,nm0000128,tt0119488
13778,nm0001602,tt0119488
13779,nm0000342,tt0119488
13780,nm0000107,tt0119488
13781,nm0029400,tt0405325
13782,nm0000621,tt0405325
13783,nm0000593,tt0405325
13784,nm1263939,tt0405325
13785,nm0000177,tt0119360
13786,nm0000349,tt0119360
13787,nm0000633,tt0119360
13788,nm0000369,tt0119360
13789,nm0001666,tt0119360
13790,nm0768334,tt0087800
13791,nm0086867,tt0087800
13792,nm0000486,tt0087800
13793,nm0944143,tt0087800
13794,nm0006987,tt0087800
13795,nm0000182,tt0209958
13796,nm0416381,tt0209958
13797,nm0048414,tt0209958
13798,nm0001399,tt0209958
13799,nm0065418,tt0209958
13800,nm0000138,tt0120744
13801,nm0000460,tt0120744
13802,nm0000518,tt0120744
13803,nm0000367,tt0120744
13804,nm0000321,tt0120744
13805,nm0000178,tt1028576
13806,nm0000518,tt1028576
13807,nm0909620,tt1028576
13808,nm0553269,tt1028576
13809,nm1734700,tt1028576
13810,nm0262635,tt0453556
13811,nm0001264,tt0453556
13812,nm0538683,tt0453556
13813,nm0003620,tt0453556
13814,nm0001772,tt0453556
13815,nm0000421,tt0316465
13816,nm0000438,tt0316465
13817,nm0005569,tt0316465
13818,nm0580924,tt0316465
13819,nm0786641,tt0316465
13820,nm0005493,tt1632708
13821,nm0005109,tt1632708
13822,nm0165101,tt1632708
13823,nm0001184,tt1632708
13824,nm1034965,tt1632708
13825,nm0736622,tt4438848
13826,nm1374980,tt4438848
13827,nm0126284,tt4438848
13828,nm1631269,tt4438848
13829,nm0054697,tt4438848
13830,nm0000668,tt2140373
13831,nm0000158,tt2140373
13832,nm4003520,tt2140373
13833,nm0268199,tt2140373
13834,nm2235721,tt2140373
13835,nm0000243,tt0104797
13836,nm0000291,tt0104797
13837,nm0355278,tt0104797
13838,nm0293272,tt0104797
13839,nm0005148,tt0104797
13840,nm0748620,tt1758830
13841,nm0005182,tt1758830
13842,nm2654829,tt1758830
13843,nm2957717,tt1758830
13844,nm0781981,tt1758830
13845,nm0000237,tt0976238
13846,nm0000245,tt0976238
13847,nm0000593,tt0976238
13848,nm1739782,tt0976238
13849,nm0998183,tt0976238
13850,nm0790688,tt0834001
13851,nm0631490,tt0834001
13852,nm0593961,tt0834001
13853,nm0533599,tt0834001
13854,nm0340485,tt0834001
13855,nm0000245,tt0762114
13856,nm0601553,tt0762114
13857,nm1024677,tt0762114
13858,nm0647638,tt0762114
13859,nm0852132,tt0762114
13860,nm0001705,tt0437863
13861,nm0005450,tt0437863
13862,nm1417647,tt0437863
13863,nm0001484,tt0437863
13864,nm0452929,tt0437863
13865,nm0000178,tt0417001
13866,nm0000131,tt0417001
13867,nm0001610,tt0417001
13868,nm0001626,tt0417001
13869,nm0000551,tt0417001
13870,nm0000199,tt0119008
13871,nm0000136,tt0119008
13872,nm0000514,tt0119008
13873,nm0456124,tt0119008
13874,nm0751638,tt0119008
13875,nm0562008,tt0120804
13876,nm0005266,tt0084516
13877,nm0001851,tt0084516
13878,nm0833152,tt0084516
13879,nm0001161,tt0084516
13880,nm0732319,tt0084516
13881,nm0000158,tt0335245
13882,nm0355659,tt0335245
13883,nm0005541,tt0335245
13884,nm0799777,tt0335245
13885,nm0002245,tt0335245
13886,nm0000242,tt0467197
13887,nm0005109,tt0467197
13888,nm0000977,tt0467197
13889,nm0524839,tt0467197
13890,nm0000563,tt0467197
13891,nm0005493,tt1637688
13892,nm1312575,tt1637688
13893,nm3618685,tt1637688
13894,nm0301959,tt1637688
13895,nm4213653,tt1637688
13896,nm0000182,tt1212436
13897,nm1533927,tt1212436
13898,nm1143861,tt1212436
13899,nm0647638,tt1212436
13900,nm0026364,tt1212436
13901,nm0329481,tt0491152
13902,nm0005028,tt0491152
13903,nm1148573,tt0491152
13904,nm1024677,tt0491152
13905,nm0992538,tt0491152
13906,nm0001454,tt0265087
13907,nm0859720,tt0265087
13908,nm0929489,tt0265087
13909,nm0716490,tt0265087
13910,nm0593258,tt0265087
13911,nm0000241,tt0111301
13912,nm0000471,tt0111301
13913,nm0001840,tt0111301
13914,nm0152082,tt0111301
13915,nm0001541,tt0111301
13916,nm0004778,tt0253474
13917,nm0288976,tt0253474
13918,nm0954076,tt0253474
13919,nm0832380,tt0253474
13920,nm0513520,tt0253474
13921,nm1095720,tt0762121
13922,nm1209966,tt0762121
13923,nm0007814,tt0762121
13924,nm0869467,tt0762121
13925,nm0001354,tt0762121
13926,nm0000210,tt0376541
13927,nm0000179,tt0376541
13928,nm0000204,tt0376541
13929,nm0654110,tt0376541
13930,nm0387614,tt0376541
13931,nm0000138,tt1616195
13932,nm0357979,tt1616195
13933,nm0682762,tt1616195
13934,nm3239803,tt1616195
13935,nm0000662,tt0790686
13936,nm1745736,tt0790686
13937,nm2624602,tt0790686
13938,nm2365756,tt0790686
13939,nm0005442,tt0790686
13940,nm0004691,tt0238546
13941,nm0870204,tt0238546
13942,nm0603413,tt0238546
13943,nm0001641,tt0238546
13944,nm0001524,tt0238546
13945,nm0001310,tt0100403
13946,nm0000418,tt0100403
13947,nm0000997,tt0100403
13948,nm0001952,tt0100403
13949,nm0000744,tt0100403
13950,nm0000178,tt0880578
13951,nm0121605,tt0880578
13952,nm0004988,tt0880578
13953,nm0189200,tt0880578
13954,nm0002148,tt0880578
13955,nm0008640,tt0300051
13956,nm1445789,tt0300051
13957,nm1544184,tt0300051
13958,nm1347153,tt1712170
13959,nm0122653,tt1712170
13960,nm0289142,tt1712170
13961,nm0000606,tt1712170
13962,nm0252238,tt1712170
13963,nm0000131,tt0119668
13964,nm0000228,tt0119668
13965,nm0860233,tt0119668
13966,nm0355659,tt0119668
13967,nm0000179,tt0119668
13968,nm0000134,tt3276924
13969,nm0604742,tt3276924
13970,nm1176985,tt3276924
13971,nm0098378,tt3276924
13972,nm2442289,tt3276924
13973,nm0350454,tt1415283
13974,nm3489031,tt1415283
13975,nm2633535,tt1415283
13976,nm3409182,tt1415283
13977,nm2869309,tt1415283
13978,nm0000197,tt0104427
13979,nm0000362,tt0104427
13980,nm0000800,tt0104427
13981,nm0000687,tt0104427
13982,nm0000604,tt0104427
13983,nm0000141,tt0443701
13984,nm0000096,tt0443701
13985,nm0001605,tt0443701
13986,nm0175262,tt0443701
13987,nm0944702,tt0443701
13988,nm0004266,tt0327679
13989,nm0199215,tt0327679
13990,nm0000144,tt0327679
13991,nm1264521,tt0327679
13992,nm0525921,tt0327679
13993,nm0000226,tt3322364
13994,nm0000285,tt3322364
13995,nm0000983,tt3322364
13996,nm1813221,tt3322364
13997,nm0001556,tt3322364
13998,nm1290135,tt1600195
13999,nm0004742,tt1600195
14000,nm0000140,tt0185014
14001,nm0001497,tt0185014
14002,nm0000531,tt0185014
14003,nm0000375,tt0185014
14004,nm0005017,tt0185014
14005,nm0068166,tt0426592
14006,nm0668139,tt0426592
14007,nm0001520,tt0426592
14008,nm0000558,tt0426592
14009,nm0366389,tt0426592
14010,nm0000242,tt1235522
14011,nm0000128,tt1235522
14012,nm0001876,tt1235522
14013,nm0942482,tt1235522
14014,nm0001608,tt1235522
14015,nm0005577,tt0257516
14016,nm0616550,tt0257516
14017,nm0002436,tt0257516
14018,nm0002936,tt0257516
14019,nm0602265,tt0257516
14020,nm0330687,tt1547234
14021,nm1268158,tt1547234
14022,nm0673662,tt1547234
14023,nm0158207,tt1547234
14024,nm0000702,tt2967224
14025,nm0005527,tt2967224
14026,nm0215682,tt2967224
14027,nm1134612,tt2967224
14028,nm2059117,tt2967224
14029,nm0004747,tt0240510
14030,nm0130736,tt0240510
14031,nm0181920,tt0240510
14032,nm0005458,tt1904996
14033,nm0000182,tt1904996
14034,nm0004821,tt1904996
14035,nm0682495,tt1904996
14036,nm0004286,tt1904996
14037,nm0000379,tt0360201
14038,nm0079273,tt0360201
14039,nm0000554,tt0360201
14040,nm0269463,tt0360201
14041,nm0384060,tt0360201
14042,nm0000409,tt0492389
14043,nm2049403,tt0492389
14044,nm3082341,tt0492389
14045,nm1169306,tt0492389
14046,nm1171163,tt0492389
14047,nm2080363,tt1438173
14048,nm1882152,tt1438173
14049,nm1801800,tt1438173
14050,nm0000602,tt0891527
14051,nm0000658,tt0891527
14052,nm0000129,tt0891527
14053,nm0671567,tt0891527
14054,nm1940449,tt0891527
14055,nm0269542,tt0841046
14056,nm0000604,tt0841046
14057,nm0005218,tt0841046
14058,nm1739782,tt0841046
14059,nm0000228,tt0120824
14060,nm0000194,tt0120824
14061,nm0001132,tt0120824
14062,nm0000949,tt0120824
14063,nm0000592,tt0120824
14064,nm1289434,tt0962736
14065,nm1670029,tt0962736
14066,nm0079273,tt0962736
14067,nm0001669,tt0962736
14068,nm0000980,tt0962736
14069,nm0000295,tt0365929
14070,nm0532683,tt0365929
14071,nm0000643,tt0365929
14072,nm1551922,tt0365929
14073,nm1533927,tt0365929
14074,nm0000093,tt0478304
14075,nm0000576,tt0478304
14076,nm1567113,tt0478304
14077,nm4447472,tt0478304
14078,nm0000241,tt0120724
14079,nm0001705,tt0120724
14080,nm0005375,tt0120724
14081,nm0000649,tt0120724
14082,nm0496944,tt0120724
14083,nm0000216,tt1742334
14084,nm0941777,tt1742334
14085,nm0542133,tt1742334
14086,nm0391326,tt1742334
14087,nm0005024,tt1742334
14088,nm0005132,tt0304711
14089,nm0815370,tt0304711
14090,nm0299811,tt0304711
14091,nm0004692,tt0304711
14092,nm0000693,tt0304711
14093,nm0000741,tt0383060
14094,nm0001073,tt0383060
14095,nm0000331,tt0383060
14096,nm0107748,tt0383060
14097,nm0954225,tt0383060
14098,nm0330687,tt3488710
14099,nm3600570,tt3488710
14100,nm0383603,tt0401445
14101,nm0001215,tt0401445
14102,nm0000128,tt0401445
14103,nm1245863,tt0401445
14104,nm0659544,tt0401445
14105,nm0252961,tt1474684
14106,nm0189720,tt1474684
14107,nm0806968,tt1474684
14108,nm1546206,tt1474684
14109,nm2235721,tt1474684
14110,nm0000966,tt0105211
14111,nm0001334,tt0105211
14112,nm0000284,tt0105211
14113,nm0000704,tt0105211
14114,nm0001515,tt0105211
14115,nm0005381,tt0280665
14116,nm0000104,tt0280665
14117,nm0001075,tt0280665
14118,nm0248254,tt0280665
14119,nm0600180,tt0280665
14120,nm0000300,tt0113362
14121,nm0553648,tt0113362
14122,nm0034079,tt0113362
14123,nm0167388,tt0113362
14124,nm0946179,tt0113362
14125,nm0001497,tt0134154
14126,nm0784201,tt0134154
14127,nm0000240,tt0134154
14128,nm0000849,tt1164999
14129,nm3159825,tt1164999
14130,nm0273464,tt1164999
14131,nm0004851,tt0416496
14132,nm0000161,tt0416496
14133,nm0001872,tt0416496
14134,nm0948267,tt0416496
14135,nm0036127,tt0416496
14136,nm3729721,tt1790864
14137,nm1543989,tt1790864
14138,nm3859624,tt1790864
14139,nm4948500,tt1790864
14140,nm1032473,tt1790864
14141,nm0000681,tt2358925
14142,nm0929489,tt2358925
14143,nm2002649,tt2358925
14144,nm1092227,tt2358925
14145,nm2053085,tt2358925
14146,nm0000358,tt0106226
14147,nm0000201,tt0106226
14148,nm0000213,tt0106226
14149,nm0413168,tt0414993
14150,nm0001838,tt0414993
14151,nm0000995,tt0414993
14152,nm0546797,tt0414993
14153,nm0570385,tt0414993
14154,nm0000421,tt0163579
14155,nm0000240,tt0163579
14156,nm0278752,tt0163579
14157,nm0001601,tt0163579
14158,nm0500098,tt0163579
14159,nm0000115,tt1656186
14160,nm0524197,tt1656186
14161,nm0396812,tt1656186
14162,nm0015196,tt1656186
14163,nm3774109,tt1656186
14164,nm1429380,tt2726560
14165,nm2207222,tt2726560
14166,nm0000257,tt2726560
14167,nm1658935,tt2726560
14168,nm2772105,tt2726560
14169,nm0000136,tt0138304
14170,nm0000234,tt0138304
14171,nm0608012,tt0138304
14172,nm0245112,tt0138304
14173,nm0614220,tt0138304
14174,nm0124930,tt1540128
14175,nm0004754,tt1540128
14176,nm3470683,tt1540128
14177,nm0000598,tt1540128
14178,nm0000235,tt1540128
14179,nm0252961,tt2304771
14180,nm0365140,tt2304771
14181,nm0000886,tt0082979
14182,nm0000473,tt0082979
14183,nm0001346,tt0082979
14184,nm0467085,tt0082979
14185,nm0000197,tt0082979
14186,nm0000129,tt0104257
14187,nm0000197,tt0104257
14188,nm0000193,tt0104257
14189,nm0000102,tt0104257
14190,nm0000662,tt0104257
14191,nm0000219,tt0242445
14192,nm0229422,tt0242445
14193,nm0913460,tt0242445
14194,nm0026364,tt0242445
14195,nm0925220,tt0242445
14196,nm0001454,tt0208003
14197,nm0000505,tt0208003
14198,nm0316079,tt0208003
14199,nm0913465,tt0208003
14200,nm0005024,tt0208003
14201,nm1197574,tt3148834
14202,nm0369981,tt3148834
14203,nm0309670,tt3148834
14204,nm0131436,tt3148834
14205,nm0386472,tt1093357
14206,nm1880888,tt1093357
14207,nm1540404,tt1093357
14208,nm1592225,tt1093357
14209,nm1172478,tt1093357
14210,nm1671147,tt1800741
14211,nm4554428,tt1800741
14212,nm2298016,tt1800741
14213,nm2798774,tt1800741
14214,nm0000168,tt0417148
14215,nm0000523,tt0417148
14216,nm0680667,tt0417148
14217,nm0004761,tt0417148
14218,nm0018416,tt0417148
14219,nm0028551,tt0330793
14220,nm1357072,tt0330793
14221,nm0139549,tt0330793
14222,nm0171868,tt0330793
14223,nm0244048,tt0330793
14224,nm0686470,tt0380389
14225,nm0173125,tt0380389
14226,nm0065493,tt0380389
14227,nm0005458,tt1656190
14228,nm4313845,tt1656190
14229,nm0121559,tt1656190
14230,nm0393222,tt1656190
14231,nm0609845,tt1656190
14232,nm0000434,tt0086190
14233,nm0000148,tt0086190
14234,nm0000402,tt0086190
14235,nm0001850,tt0086190
14236,nm0000355,tt0086190
14237,nm2944952,tt0483607
14238,nm0000146,tt0976051
14239,nm0354198,tt0976051
14240,nm1269088,tt0976051
14241,nm0000701,tt0976051
14242,nm0521443,tt0976051
14243,nm0748620,tt1655460
14244,nm0000098,tt1655460
14245,nm0857620,tt1655460
14246,nm0000257,tt1655460
14247,nm0015196,tt1655460
14248,nm0002071,tt0319343
14249,nm0001001,tt0319343
14250,nm0627878,tt0319343
14251,nm0000799,tt0319343
14252,nm0005460,tt0319343
14253,nm0000237,tt0117333
14254,nm0001718,tt0117333
14255,nm0001845,tt0117333
14256,nm0000380,tt0117333
14257,nm0218810,tt0117333
14258,nm0000421,tt0281373
14259,nm0000336,tt0281373
14260,nm0005437,tt0281373
14261,nm0629667,tt0281373
14262,nm0001826,tt0281373
14263,nm0000195,tt0096061
14264,nm0000261,tt0096061
14265,nm0001234,tt0096061
14266,nm0001278,tt0096061
14267,nm0001281,tt0096061
14268,nm0085312,tt0457510
14269,nm0478886,tt0457510
14270,nm0422948,tt0457510
14271,nm2030779,tt0457510
14272,nm1325419,tt1478338
14273,nm0187719,tt1478338
14274,nm0748973,tt1478338
14275,nm1502541,tt1478338
14276,nm1187258,tt1478338
14277,nm0290556,tt1245492
14278,nm1706767,tt1245492
14279,nm0736622,tt1245492
14280,nm0059431,tt1245492
14281,nm1144419,tt1245492
14282,nm0000134,tt0203019
14283,nm0000421,tt0203019
14284,nm0000234,tt0203019
14285,nm0254712,tt0203019
14286,nm0001358,tt0203019
14287,nm2093097,tt1135084
14288,nm0159789,tt1135084
14289,nm0000369,tt1135084
14290,nm1013003,tt1135084
14291,nm0252961,tt1135084
14292,nm0000134,tt1931435
14293,nm0001337,tt1931435
14294,nm0000473,tt1931435
14295,nm1086543,tt1931435
14296,nm0333410,tt1931435
14297,nm0001454,tt1464174
14298,nm1040365,tt1464174
14299,nm1140300,tt1464174
14300,nm0029391,tt1464174
14301,nm0234668,tt1464174
14302,nm0350453,tt0945513
14303,nm1157358,tt0945513
14304,nm0267812,tt0945513
14305,nm0942482,tt0945513
14306,nm2260797,tt0945513
14307,nm0000120,tt0481369
14308,nm0000515,tt0481369
14309,nm0503567,tt0481369
14310,nm0396812,tt0481369
14311,nm1211488,tt0481369
14312,nm0000307,tt1981107
14313,nm0001114,tt1981107
14314,nm0719678,tt1981107
14315,nm3714535,tt1981107
14316,nm1509081,tt1981107
14317,nm0000101,tt0078723
14318,nm0000885,tt0078723
14319,nm0000004,tt0078723
14320,nm0308882,tt0078723
14321,nm0358069,tt0078723
14322,nm0000621,tt0418647
14323,nm0266824,tt0418647
14324,nm0001434,tt0418647
14325,nm0000223,tt0418647
14326,nm0001556,tt0418647
14327,nm0001557,tt0399146
14328,nm0004742,tt0399146
14329,nm0000438,tt0399146
14330,nm0000458,tt0399146
14331,nm1525948,tt0399146
14332,nm0005458,tt0388482
14333,nm0309348,tt0388482
14334,nm0005520,tt0388482
14335,nm1690331,tt0388482
14336,nm0000546,tt0388482
14337,nm0000232,tt0114214
14338,nm0000432,tt0114214
14339,nm0000128,tt0114214
14340,nm0000138,tt0114214
14341,nm0068551,tt0114214
14342,nm0000112,tt0323033
14343,nm0000194,tt0323033
14344,nm0790688,tt0323033
14345,nm0000205,tt0323033
14346,nm0004920,tt0323033
14347,nm0000115,tt0163988
14348,nm0000099,tt0163988
14349,nm0000422,tt0163988
14350,nm0000609,tt0163988
14351,nm0001744,tt0163988
14352,nm0000179,tt1053424
14353,nm0001845,tt1053424
14354,nm0103797,tt1053424
14355,nm0000630,tt1053424
14356,nm0396924,tt1053424
14357,nm0000155,tt0115725
14358,nm0000367,tt0115725
14359,nm0005286,tt0115725
14360,nm0551908,tt0115725
14361,nm0001802,tt0115725
14362,nm0136797,tt0790628
14363,nm0000114,tt0790628
14364,nm1312575,tt0790628
14365,nm0000120,tt0790628
14366,nm0001254,tt0790628
14367,nm0000279,tt0150216
14368,nm0001952,tt0150216
14369,nm0000349,tt0150216
14370,nm0000131,tt0150216
14371,nm0000144,tt0150216
14372,nm0000123,tt0452624
14373,nm0000949,tt0452624
14374,nm0001497,tt0452624
14375,nm0000977,tt0452624
14376,nm0192889,tt0452624
14377,nm0700856,tt0306892
14378,nm0005305,tt0306892
14379,nm0000664,tt0306892
14380,nm0003817,tt0306892
14381,nm0871547,tt0306892
14382,nm0000008,tt0078788
14383,nm0000640,tt0078788
14384,nm0000380,tt0078788
14385,nm0002078,tt0078788
14386,nm0098734,tt0078788
14387,nm0000106,tt1322312
14388,nm0519043,tt1322312
14389,nm0206359,tt1322312
14390,nm0837177,tt1322312
14391,nm0000775,tt1322312
14392,nm0000377,tt0113862
14393,nm0000444,tt0113862
14394,nm0858988,tt0113862
14395,nm0001156,tt0113862
14396,nm0000513,tt0113862
14397,nm0000126,tt3014866
14398,nm0000198,tt3014866
14399,nm0000169,tt3014866
14400,nm0005351,tt3014866
14401,nm0003244,tt3014866
14402,nm1229204,tt1907668
14403,nm0000243,tt1907668
14404,nm4131435,tt1907668
14405,nm1424572,tt1907668
14406,nm0876645,tt1907668
14407,nm0000549,tt0079574
14408,nm0001042,tt0079574
14409,nm0003909,tt0079574
14410,nm0001423,tt0079574
14411,nm0166452,tt0079574
14412,nm0000146,tt2278388
14413,nm0000719,tt2278388
14414,nm0023832,tt2278388
14415,nm0004778,tt2278388
14416,nm0000353,tt2278388
14417,nm0000164,tt0252501
14418,nm0947338,tt0252501
14419,nm0204706,tt0252501
14420,nm0095561,tt0252501
14421,nm0001556,tt0252501
14422,nm0001099,tt0099052
14423,nm0468772,tt0099052
14424,nm0000422,tt0099052
14425,nm0001696,tt0099052
14426,nm0659573,tt0099052
14427,nm0000598,tt0186151
14428,nm0001029,tt0186151
14429,nm0236495,tt0186151
14430,nm0593310,tt0186151
14431,nm0105672,tt0186151
14432,nm1159180,tt1524930
14433,nm0000775,tt1524930
14434,nm1711114,tt1524930
14435,nm4347315,tt1524930
14436,nm1165110,tt1524930
14437,nm0004875,tt0299658
14438,nm0766762,tt0299658
14439,nm0001876,tt0299658
14440,nm0000250,tt0299658
14441,nm0922035,tt0299658
14442,nm0001191,tt0142342
14443,nm0000725,tt0142342
14444,nm0829537,tt0142342
14445,nm0819850,tt0142342
14446,nm0819851,tt0142342
14447,nm0004755,tt0252866
14448,nm0002436,tt0252866
14449,nm0004989,tt0252866
14450,nm0005098,tt0252866
14451,nm0005272,tt0252866
14452,nm0000158,tt0114709
14453,nm0000741,tt0114709
14454,nm0725543,tt0114709
14455,nm0001815,tt0114709
14456,nm0001728,tt0114709
14457,nm0000206,tt0111257
14458,nm0000454,tt0111257
14459,nm0000113,tt0111257
14460,nm0608012,tt0111257
14461,nm0001099,tt0111257
14462,nm1046097,tt1606389
14463,nm1475594,tt1606389
14464,nm0001448,tt1606389
14465,nm0000554,tt1606389
14466,nm2537621,tt1606389
14467,nm0000409,tt1244659
14468,nm0000148,tt1244659
14469,nm0005392,tt1244659
14470,nm2776169,tt1244659
14471,nm3357633,tt1244659
14472,nm0000243,tt0210945
14473,nm0001599,tt0210945
14474,nm0365445,tt0210945
14475,nm0403652,tt0210945
14476,nm0265668,tt0210945
14477,nm0000125,tt0099810
14478,nm0000285,tt0099810
14479,nm0001277,tt0099810
14480,nm0000554,tt0099810
14481,nm0000469,tt0099810
14482,nm0001845,tt1327773
14483,nm1755886,tt1327773
14484,nm3691729,tt1327773
14485,nm0001014,tt1327773
14486,nm0000681,tt0364725
14487,nm0852132,tt0364725
14488,nm0001774,tt0364725
14489,nm0001800,tt0364725
14490,nm0519043,tt0364725
14491,nm0001378,tt0101272
14492,nm0000471,tt0101272
14493,nm0000502,tt0101272
14494,nm0000445,tt0101272
14495,nm0933361,tt0101272
14496,nm0000120,tt0112281
14497,nm0573862,tt0112281
14498,nm0001003,tt0112281
14499,nm0348409,tt0112281
14500,nm0000267,tt0247638
14501,nm0004266,tt0247638
14502,nm0001185,tt0247638
14503,nm0000525,tt0247638
14504,nm0601553,tt0247638
14505,nm0000443,tt0116313
14506,nm0000541,tt0116313
14507,nm0000473,tt0116313
14508,nm0001749,tt0116313
14509,nm0000572,tt0116313
14510,nm0000151,tt0114369
14511,nm0001825,tt0114369
14512,nm0000228,tt0114369
14513,nm0669254,tt0114369
14514,nm0000093,tt0114369
14515,nm1663205,tt1136608
14516,nm2271261,tt1136608
14517,nm1410076,tt1136608
14518,nm0444786,tt0345950
14519,nm0000317,tt0345950
14520,nm0120309,tt0345950
14521,nm0265067,tt0345950
14522,nm0492951,tt0345950
14523,nm0000576,tt0327056
